date,AdrBalUSD100Cnt,AdrBalUSD100KCnt,AdrBalUSD10Cnt,AdrBalUSD10KCnt,AdrBalUSD10MCnt,AdrBalUSD1Cnt,AdrBalUSD1KCnt,AdrBalUSD1MCnt
20-10-21,16797721,529487,26249049,2495143,10666,34122675,7363583,109314
21-10-21,16516349,512968,25953656,2425677,10360,33967696,7199390,106344
22-10-21,16421961,506733,25872254,2399484,10214,33875614,7138425,105404
23-10-21,16477347,508781,25955347,2407812,10263,33999540,7156733,105654
24-10-21,16471241,506499,25986882,2400625,10262,33997074,7143092,105364
25-10-21,16583680,514104,26034613,2440117,10509,34030845,7239141,107223
26-10-21,16402992,501296,25887451,2388433,10254,33924958,7123249,105130
27-10-21,16293549,493333,25812463,2349147,10080,33914075,7046637,103653
28-10-21,16447026,502353,25961871,2392632,10239,33999467,7135177,105311
29-10-21,16580190,508695,26119640,2421764,10391,34162055,7206093,106277
30-10-21,16568924,506923,26143071,2414619,10343,34204489,7193688,105986
31-10-21,16532029,505593,26087500,2409494,10314,34158690,7181360,105819
01-11-21,16508631,504699,26084003,2405291,10305,34173248,7171177,105699
02-11-21,16648787,513263,26234406,2442969,10485,34266705,7261528,107520
03-11-21,16646735,513361,26211136,2443428,10476,34248913,7264398,107455
04-11-21,16528425,506221,26133071,2413236,10321,34232386,7193081,105896
05-11-21,16484886,504726,26069310,2405207,10282,34138693,7172941,105766
06-11-21,16551068,506507,26175694,2413543,10314,34282902,7197329,106063
07-11-21,16668177,513888,26282031,2446021,10472,34336484,7273753,107696
08-11-21,17004802,541661,26634891,2545246,11076,34519918,7476670,112815
09-11-21,16939310,539091,26548679,2533249,11024,34451561,7444303,112449
10-11-21,16776457,520011,26430239,2473105,10588,34449063,7331466,108830
11-11-21,16786032,521091,26430585,2476940,10596,34435001,7342299,108929
12-11-21,16742856,517322,26409729,2461293,10533,34461967,7310689,108332
13-11-21,16782003,518640,26480400,2467562,10545,34527481,7328241,108542
14-11-21,16858385,521688,26582573,2480507,10604,34598809,7362850,109003
15-11-21,16746062,516274,26417609,2458376,10502,34498045,7310025,108081
16-11-21,16513939,501628,26209510,2394397,10200,34365687,7160720,105392
17-11-21,16506440,501166,26191161,2392506,10164,34355317,7159144,105349
18-11-21,16283043,486483,26019500,2324218,9886,34310905,7014386,102782
19-11-21,16407767,491899,26157638,2348066,9990,34405057,7078262,103653
20-11-21,16559545,499860,26320136,2387183,10139,34510438,7157948,105110
21-11-21,16506027,497134,26253885,2372350,10090,34471705,7130463,104585
22-11-21,16328623,485396,26123668,2320880,9855,34449218,7014982,102542
23-11-21,16469677,491371,26286398,2347683,9978,34565897,7088263,103444
24-11-21,16431708,489027,26219385,2340298,9930,34520994,7077429,103206
25-11-21,16624281,498471,26438662,2382641,10102,34673895,7178455,104855
26-11-21,16241275,475042,26120400,2280380,9582,34569805,6942343,100688
27-11-21,16351520,478763,26272592,2298344,9647,34698628,6990715,101239
28-11-21,16578604,491322,26456685,2353185,9910,34774892,7127686,103459
29-11-21,16646447,494491,26539454,2367173,9971,34827287,7162752,103951
30-11-21,16624522,490883,26570587,2354594,9895,34903001,7139033,103413
01-12-21,16603099,491500,26576836,2354250,9904,34906156,7131705,103470
02-12-21,16501121,487275,26456156,2335286,9826,34816327,7073153,102886
03-12-21,16277237,474629,26298138,2277197,9531,34768753,6939874,100535
04-12-21,15847185,414260,25914484,2135264,8487,34634075,6640079,93494
05-12-21,15830219,415685,25820933,2141399,8505,34533020,6665752,93731
06-12-21,16006360,459647,25972160,2219033,9245,34561275,6816252,98239
07-12-21,16018490,460052,25983550,2222245,9261,34580130,6828353,98298
08-12-21,16027749,458889,26026754,2218021,9238,34635010,6823240,98116
09-12-21,15657210,406703,25630217,2106568,8356,34421634,6577638,92511
10-12-21,15645838,403686,25669965,2092773,8316,34493921,6555156,91758
11-12-21,15840942,415585,25863712,2141062,8484,34608382,6670069,93590
12-12-21,16028427,455806,26126688,2205068,9174,34770859,6799080,97714
13-12-21,15669769,402083,25732245,2085199,8241,34598013,6551259,91254
14-12-21,15836962,410486,25884695,2125119,8400,34687495,6644819,92769
15-12-21,15874426,413684,25867910,2139460,8455,34648671,6678644,93152
16-12-21,15800380,407508,25836188,2113896,8363,34670933,6622924,92403
17-12-21,15641529,399411,25709810,2077591,8202,34608741,6530428,90891
18-12-21,15679866,401238,25759488,2086544,8235,34640486,6548305,91187
19-12-21,15715163,401416,25836227,2087703,8230,34725436,6556098,91206
20-12-21,15717998,402168,25788980,2091594,8241,34670623,6567459,91298
21-12-21,15924814,414732,26010760,2144704,8468,34801298,6687289,93330
22-12-21,15889069,412012,25978231,2136837,8440,34793053,6666481,92943
23-12-21,16171218,461172,26299451,2232425,9267,34961231,6862345,98049
24-12-21,16149809,461117,26316237,2230910,9274,34984110,6854127,97990
25-12-21,16059832,459005,26264736,2220079,9217,34962781,6811152,97744
26-12-21,16105489,460251,26347027,2225405,9243,35054240,6826413,97819
27-12-21,16084528,460361,26338938,2226353,9235,35062858,6824469,97818
28-12-21,15710868,405669,25958922,2107347,8318,34907330,6579501,91989
29-12-21,15579486,399386,25770452,2079653,8171,34774268,6514272,90697
30-12-21,15673905,402176,25860520,2094263,8230,34838624,6557935,91107
31-12-21,15570429,399143,25681873,2078873,8178,34688188,6509956,90648
01-01-22,15697055,404561,25828241,2105626,8291,34784349,6577858,91488
02-01-22,15690450,403753,25836091,2101567,8261,34808532,6567727,91356
03-01-22,15611512,399858,25724491,2083627,8171,34742867,6526493,90758
04-01-22,15570841,397455,25688402,2070701,8107,34734899,6500879,90409
05-01-22,15377139,386505,25488779,2016694,7842,34617323,6381630,88673
06-01-22,15331378,384108,25451819,2005283,7802,34596996,6354355,88171
07-01-22,15180374,376796,25283424,1966528,7644,34504354,6264433,86780
08-01-22,15226888,378527,25344305,1975620,7674,34558580,6285791,87271
09-01-22,15256087,378836,25406396,1978023,7686,34621837,6293409,87329
10-01-22,15244650,378487,25377318,1976890,7676,34600246,6294402,87268
11-01-22,15354779,382381,25503507,1997928,7773,34689899,6351068,87900
12-01-22,15457976,388010,25578755,2026551,7886,34712829,6418567,88940
13-01-22,15341362,381930,25498906,1995976,7743,34706908,6346608,87817
14-01-22,15392981,384010,25523855,2006632,7783,34709897,6375891,88190
15-01-22,15427556,384588,25608906,2009905,7780,34797944,6387016,88264
16-01-22,15449051,384582,25664711,2009738,7777,34858486,6387935,88266
17-01-22,15335644,380574,25517524,1989167,7708,34755861,6333433,87531
18-01-22,15367398,381454,25561942,1994121,7719,34796140,6350365,87682
19-01-22,15301660,378921,25480594,1980816,7668,34749471,6318348,87253
20-01-22,15203717,373778,25405341,1953919,7548,34733848,6256050,86260
21-01-22,14760281,350776,25010239,1822767,6969,34385105,5981803,80300
22-01-22,14590410,343662,24817243,1785412,6821,34255479,5885041,79176
23-01-22,14754349,349355,24989857,1816020,6934,34370764,5969647,80123
24-01-22,14788141,350990,25014398,1824308,6964,34442283,5996819,80404
25-01-22,14839459,352021,25079879,1831173,6986,34497369,6020484,80599
26-01-22,14839909,351457,25097329,1828958,6975,34528278,6017460,80535
27-01-22,14868215,352523,25127322,1834415,6997,34544019,6032765,80681
28-01-22,14964042,356177,25225318,1853689,7074,34614409,6083494,81361
29-01-22,15001135,356724,25291777,1857204,7086,34670349,6096290,81468
30-01-22,14985799,355173,25317364,1849057,7050,34709005,6074768,81218
31-01-22,15041615,357428,25341857,1862128,7097,34711836,6109484,81676
01-02-22,15054727,357457,25310899,1868962,7071,34657255,6127850,81356
02-02-22,14831020,348994,25107364,1823401,6907,34552547,6007502,79819
03-02-22,14864246,350070,25143705,1828444,6920,34584195,6021351,80052
04-02-22,15327257,371777,25630759,1955169,7440,34980843,6295211,85622
05-02-22,15361778,373361,25678960,1964433,7479,35003269,6317968,85914
06-02-22,15434760,377389,25699805,1986049,7566,34974962,6366689,86691
07-02-22,15596852,384383,25859609,2023068,7704,35071265,6458744,87930
08-02-22,15598514,385438,25872072,2028374,7739,35078360,6467145,88070
09-02-22,15603878,386712,25861036,2034350,7753,35066332,6479620,88219
10-02-22,15529825,383353,25766612,2017902,7693,35014096,6437777,87755
11-02-22,15390679,377650,25643389,1989366,7574,34953903,6357845,86744
12-02-22,15325500,377008,25419990,1985548,7558,34732651,6342888,86597
13-02-22,15343211,377124,25449484,1986554,7561,34769189,6347028,86627
14-02-22,15392674,379001,25494638,1997311,7597,34801916,6377837,86893
15-02-22,15560850,387691,25618924,2040865,7778,34840473,6484167,88289
16-02-22,15527269,385301,25614467,2031680,7738,34865082,6463846,88029
17-02-22,15198675,369972,25311779,1949750,7397,34743352,6265133,85261
18-02-22,15158341,367274,25265269,1934176,7350,34720804,6237082,84881
19-02-22,15178278,367950,25295093,1939122,7342,34747968,6244858,84919
20-02-22,15019917,357336,25157048,1874571,7039,34601090,6140176,81114
21-02-22,14863836,350808,25010070,1840128,6919,34527393,6050485,80045
22-02-22,14988666,355661,25125064,1867141,6997,34586991,6126788,80747
23-02-22,14918612,351808,25064980,1847751,6926,34578501,6075944,80270
24-02-22,15039385,356444,25196103,1871282,7009,34644027,6143757,80817
25-02-22,15172425,361713,25344110,1900705,7112,34735217,6219779,81712
26-02-22,15156640,360481,25346222,1894487,7088,34754400,6205207,81542
27-02-22,15022222,354174,25239076,1861836,6967,34726439,6121629,80523
28-02-22,15626684,383484,25827554,2028473,7811,35138752,6490476,87679
01-03-22,15766579,389237,25945165,2058884,7935,35194207,6567056,88587
02-03-22,15709678,387696,25867124,2051671,7895,35139510,6545126,88401
03-03-22,15565695,381067,25719143,2017387,7753,35070352,6462381,87122
04-03-22,15213569,361900,25370867,1906484,7278,34796672,6243644,81776
05-03-22,15264764,363263,25444418,1914962,7298,34858605,6267754,81990
06-03-22,15160754,358594,25354396,1888605,7195,34822795,6203926,81109
07-03-22,15145950,357582,25328412,1884038,7175,34810407,6196209,80949
08-03-22,15224774,360689,25363025,1902266,7232,34813952,6245026,81554
09-03-22,15610139,379986,25757201,2016067,7715,35159005,6471352,86817
10-03-22,15334031,365169,25470742,1925033,7305,34900080,6305418,82335
11-03-22,15286891,361849,25426402,1909285,7254,34892430,6269336,81654
12-03-22,15314108,362330,25477097,1913127,7270,34938430,6280016,81738
13-03-22,15185909,357159,25381414,1884140,7176,34907883,6206205,80821
14-03-22,15414225,365831,25594690,1933507,7337,35017966,6337795,82289
15-03-22,15399690,364394,25587339,1926397,7304,35034212,6322221,81933
16-03-22,15609127,376291,25782132,1999588,7650,35244680,6452427,85901
17-03-22,15592579,375678,25781144,1996061,7619,35255790,6441318,85762
18-03-22,15701882,379977,25895864,2019924,7720,35340067,6499527,86660
19-03-22,15732872,381588,25928948,2028463,7747,35363109,6517868,86925
20-03-22,15654357,377263,25863358,2005596,7655,35352412,6464175,86078
21-03-22,15639463,376210,25840650,2000742,7639,35343185,6453562,85920
22-03-22,15798072,382478,26017816,2034426,7777,35457381,6537448,87091
23-03-22,15821800,384239,26026323,2043514,7814,35460882,6560574,87277
24-03-22,15952202,390184,26177338,2074208,7931,35564487,6633928,88341
25-03-22,15984554,391733,26180093,2082444,7959,35569868,6654565,88533
26-03-22,16012567,393069,26231667,2087085,7969,35630893,6666098,88629
27-03-22,16230939,403730,26449358,2143698,8190,35785509,6790856,90378
28-03-22,16258228,406092,26461667,2154399,8243,35772634,6816022,90715
29-03-22,16299715,407966,26531377,2161034,8250,35830477,6834472,90877
30-03-22,16279233,406291,26513997,2154580,8219,35829099,6820969,90614
31-03-22,16158558,399287,26433842,2119110,8061,35797734,6744869,89617
01-04-22,16237061,402442,26506269,2138265,8120,35869214,6791196,90039
02-04-22,16210088,401274,26478532,2132310,8095,35856197,6776671,89843
03-04-22,16268624,403726,26547673,2146682,8135,35906186,6807646,90150
04-04-22,16303473,404873,26565339,2154261,8141,35914608,6828510,90265
05-04-22,16225981,400481,26524943,2130577,8049,35899798,6779183,89689
06-04-22,16003375,388566,26319913,2071746,7791,35808177,6643381,87683
07-04-22,16043336,390096,26359864,2080704,7814,35829949,6665087,88026
08-04-22,15930957,384031,26288523,2049154,7691,35828481,6590487,86908
09-04-22,15985905,385879,26364913,2059651,7722,35888816,6619489,87211
10-04-22,15947194,384274,26346648,2050141,7691,35896493,6592851,86924
11-04-22,15649723,367752,26046683,1952374,7259,35623506,6405866,82014
12-04-22,15738298,374331,26092026,1995586,7463,35750397,6465387,85118
13-04-22,15863096,379101,26209109,2023681,7569,35824703,6539341,85868
14-04-22,15723236,369969,26105790,1964700,7316,35662288,6443677,82355
15-04-22,15830657,376648,26229587,2009854,7531,35897056,6504463,85384
16-04-22,15841007,376274,26268978,2008026,7519,35958741,6502409,85339
17-04-22,15738511,369024,26204856,1960702,7301,35823323,6437204,82134
18-04-22,15896973,378213,26309389,2019757,7560,35993149,6536560,85628
19-04-22,15981622,381121,26401536,2036809,7617,36063756,6581994,86058
20-04-22,15972784,380611,26407461,2034859,7599,36073511,6579052,85936
21-04-22,15876393,376733,26340456,2012622,7506,36054673,6520215,85241
22-04-22,15793023,369293,26258889,1965091,7292,35889114,6459735,82049
23-04-22,15788538,368603,26268809,1961429,7270,35904217,6451890,81881
24-04-22,15787288,368132,26262683,1960092,7256,35902338,6449312,81780
25-04-22,15913551,376576,26365467,2013355,7500,36074123,6529745,85153
26-04-22,15613695,361234,26105448,1917114,7127,35828577,6347239,80508
27-04-22,15771906,366983,26253900,1951844,7233,35906719,6436763,81440
28-04-22,15842211,369446,26331026,1966932,7293,35927661,6479217,81865
29-04-22,15716788,364268,26189811,1934646,7185,35853789,6403946,80874
30-04-22,15604591,359832,26097944,1911453,7104,35807790,6342463,80143
01-05-22,15717039,363314,26217047,1930790,7174,35894912,6402097,80597
02-05-22,15738275,364458,26221166,1937747,7204,35891982,6421662,80836
03-05-22,15654425,360706,26165972,1916145,7096,35890328,6367676,80131
04-05-22,15916686,369276,26450936,1970980,7269,36053562,6513116,81644
05-05-22,15538109,354112,26071836,1885550,6983,35770688,6291791,79166
06-05-22,15490481,352082,25981909,1875574,6932,35697287,6265261,78892
07-05-22,15432212,349260,25968532,1860510,6865,35709758,6224195,78378
08-05-22,15271693,342287,25828047,1824228,6745,35613312,6130720,77221
09-05-22,14809175,307726,25337631,1703727,6015,35215579,5818464,73317
10-05-22,14901364,310297,25437613,1718751,6074,35300525,5867083,73701
11-05-22,14660797,299810,25226179,1660431,5869,35177487,5715744,72065
12-05-22,14741272,300676,25362493,1669158,5878,35301071,5747630,72265
13-05-22,14793040,302339,25463810,1676951,5883,35380846,5768597,72454
14-05-22,14863782,305868,25502827,1698338,5976,35380626,5810279,73002
15-05-22,14955767,311997,25517394,1732702,6074,35335818,5891041,73844
16-05-22,14780820,305768,25299439,1698695,5976,35114509,5804673,72862
17-05-22,14853177,309027,25343528,1717781,6005,35110215,5852955,73342
18-05-22,14645117,300407,25148621,1669915,5857,35003713,5728207,72056
19-05-22,14857544,308013,25391224,1712960,5972,35173200,5846746,73114
20-05-22,14730070,302838,25274160,1683779,5895,35103865,5770086,72345
21-05-22,14768607,303925,25336002,1690521,5921,35152289,5789389,72583
22-05-22,14900261,308958,25476083,1719086,5995,35246439,5863326,73320
23-05-22,14722148,302431,25293987,1682408,5876,35134535,5767332,72271
24-05-22,14818925,305424,25410579,1699429,5945,35228301,5816202,72703
25-05-22,14799686,304893,25363194,1698264,5932,35192794,5814495,72661
26-05-22,14767182,303133,25326488,1690275,5899,35188497,5796501,72363
27-05-22,14681544,299677,25275367,1670874,5838,35181497,5744667,71918
28-05-22,14753341,302002,25361675,1684496,5875,35251379,5785215,72198
29-05-22,14808235,304186,25428233,1697435,5922,35293871,5820564,72568
30-05-22,15087468,316225,25683024,1764523,6133,35443186,6002074,74221
31-05-22,15091910,316779,25669526,1767650,6133,35426352,6016701,74232
01-06-22,14846598,306027,25436058,1709861,5953,35292090,5861550,72749
02-06-22,14934794,309795,25517479,1731852,6007,35337167,5915873,73297
03-06-22,14825819,305231,25420270,1706175,5940,35284693,5849950,72652
04-06-22,14848563,306167,25467054,1710906,5949,35328291,5864342,72730
05-06-22,14863633,306794,25491747,1714584,5955,35348414,5874719,72799
06-06-22,15043900,314603,25635256,1757881,6094,35430350,5991637,73935
07-06-22,15008976,313683,25573746,1753266,6064,35376307,5976036,73684
08-06-22,14889579,308689,25466963,1726197,5969,35315404,5905174,72974
09-06-22,14879192,307918,25458219,1722565,5967,35315471,5897944,72853
10-06-22,14747757,302915,25347604,1694182,5868,35264818,5821759,72173
11-06-22,14632424,297948,25233077,1671152,5765,35188352,5759789,71385
12-06-22,14429742,290361,25046105,1629830,5627,35087604,5634396,70194
13-06-22,13713585,256205,24373773,1478662,5055,34685932,5222661,65895
14-06-22,13653479,254190,24263032,1470915,4971,34576881,5204993,65443
15-06-22,13747879,257699,24316057,1491156,5047,34585218,5256081,65920
16-06-22,13253134,244143,23922767,1413900,4776,34356178,5051197,63708
17-06-22,13337553,245932,24022250,1425320,4806,34451066,5085029,64045
18-06-22,12818406,217685,23561580,1286153,4228,34152204,4805685,25249
19-06-22,13362322,246396,24048287,1431562,4805,34467930,5104170,64049
20-06-22,13397364,246984,24094967,1435527,4824,34514435,5115783,64146
21-06-22,13451583,247779,24126291,1442884,4828,34538625,5140450,64261
